Peptide ID,SMILES,logP,logD
16976,CCCCCCCCCCCCCCCC(=O)[N+](CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(N)=O)[H],1.6481699999999782,-7.4171418360520205
17437,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)O)[H],-5.819889999999983,-31.240033066590872
17438,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)O)[H],-5.819889999999983,-31.240033066590872
17439,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)O)[H],-2.8003600000000226,-22.740501628509104
17440,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)O)[H],-0.664630000000002,-15.124770190427277
17441,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)O)[H],-0.664630000000002,-15.124770190427277
17442,CCCCCCCCCCCCCCCC(=O)[N+](NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CN)C(=O)O)[H],1.2765000000000093,-9.303887781941038
17443,CCCCCCCCCCCCCCCC(=O)[N+](NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CN)C(=O)O)[H],1.2765000000000093,-9.303887781941038
17444,,,
17445,,,
17446,,,
17447,,,
17736,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O)[H],4.173200000000007,-1.3068014380818012
17742,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O)[H],1.7124700000000084,-9.247532876163607
17784,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(=N)N)C(N)=O)[H],1.7124700000000086,-9.247532876163607
17786,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(N)=O)[H],1.7124700000000086,-9.247532876163607
17809,CCCCCCCCCCCCCCCC(=O)[N+](CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)CN)[C@@H](C)O)C(=O)O)[H],0.3102999999999899,-3.1898373142636682
17846,CCCCCCCCCCCCCCCC(=O)[N+](CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O)[H],3.1374000000000093,-3.9428504676773795
17852,CCCCCCCCCCCCCCCC(=O)[N+](CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O)[H],3.6233999999999797,-10.537100935354797
18097,,,
18102,,,
18902,,,
20991,CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@H]1C2=CC(=C(C=C2)O)C3=C(C=CC(=C3)C[C@H](NC(=O)[C@@H](NC1=O)C)C(=O)O)O,3.816000000000003,0.3157253714726864
22614,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CO)C(=O)O)[H],-0.4199299999999975,-11.379932876163613
22617,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)O)[H],-0.4199299999999982,-11.379932876163615
22620,CCCCCCCCCCCCCCCC(=O)[N+](N=C(N)NCCC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)O)[H],-0.41992999999999775,-11.379932876163613
22623,,,
22626,,,
22629,,,
23366,,,
23904,CCCCCCCCCCCCCCCC(=O)[N+](CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[H],2.9408000000000083,-4.1394504676773805
23907,,,
24442,,,
24443,CCCCCCCCCCCCCCCC(=O)[N+](CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)O)C(=O)O)[H],-1.3948600000000266,-18.785784770967467
24444,CCCCCCCCCCCCCCCC(=O)[N+](CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)O)C(=O)O)[H],-1.9986199999999976,-27.419037695118206
24445,CCCCCCCCCCCCCCCC(=O)[N+](CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)[C@@H](C)O)C(C)C)C(=O)O)[H],-2.5832199999999688,-28.003363066590857
24446,CCCCCCCCCCCCCCCC(=O)[N+](CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)O)C(=O)O)[H],-1.8030199999999832,-27.22316306659087
